source_file,expert,market_key,symbol,timeframe,feature,sharpe,win_rate,threshold,samples
backtest_ml_expert.json,ml_expert,USDJPY_H4,USDJPY,H4,zscore,0.04965077462621828,0.5393759286775631,0.0003740539275891184,6731
backtest_ml_expert.json,ml_expert,USDJPY_H4,USDJPY,H4,is_anomaly,0.041440925016162526,0.5119047619047619,0.0,6781
backtest_ml_expert.json,ml_expert,USDJPY_H4,USDJPY,H4,regime,0.05349103352897307,0.5376223776223776,-1.0,6781
backtest_ml_expert.json,ml_expert,USDJPY_H4,USDJPY,H4,vol_ratio,0.07072238349076906,0.5353293413173653,1.1225612551045803,6681
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum,0.060232090534084834,0.5368731563421829,0.07250100950773053,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_slow,0.07211942107196777,0.5345132743362832,1.3362264815793612,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,acceleration,0.04869188150968103,0.536283185840708,0.29752099501920704,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_ma_fast,0.04468739317131013,0.5398230088495575,0.07089650923369532,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_ma_slow,0.056087597889779725,0.5342182890855457,0.05176449033844097,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_cross,-0.00431224248318747,0.4688995215311005,0.0,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_regime,0.05001117070955336,0.5343871325568497,-1.0,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_strength,0.05231836925142099,0.531858407079646,1.7914378441125731,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_score,0.06253545422593351,0.5371681415929204,0.16174035107029375,6781
backtest_momentum_expert.json,momentum_expert,USDJPY_H4,USDJPY,H4,momentum_signal,0.06253545422593351,0.5371681415929204,0.026159941164341872,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,range,0.05228116564854308,0.5321533923303835,0.3859999999999957,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,body,0.039542782333013615,0.5338582677165354,0.09799999999999898,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,body_ratio,0.03932575841826915,0.531858407079646,0.45473251028806144,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,upper_shadow,0.0466519719284227,0.5315333070555774,0.05699999999998795,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,lower_shadow,0.06727120068762783,0.5460992907801419,0.2540000000000049,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,upper_shadow_ratio,0.04355475353308036,0.5330383480825959,0.22058823529410995,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,lower_shadow_ratio,0.0696966965121888,0.5533923303834808,0.41007194244605716,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,is_bullish,0.0423609052691272,0.5372838106039127,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,is_bearish,0.04254534121778302,0.5317361543248289,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,hammer,0.09538767175771257,0.5714285714285714,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,bullish_engulfing,0.09040790210283413,0.5785714285714286,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,three_white_soldiers,0.16280754292657862,0.5504587155963303,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,shooting_star,-0.03886108654452733,0.4489795918367347,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,bearish_engulfing,-0.029438532404265316,0.5461847389558233,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,three_black_crows,0.1765120789500218,0.5434782608695652,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,doji,0.04866244632259073,0.5268361581920904,0.0,6781
backtest_pattern_trigger.json,pattern_trigger,USDJPY_H4,USDJPY,H4,inside_bar,0.0620439339177122,0.5446127946127947,0.0,6781
backtest_pullback_hunter.json,pullback_hunter,USDJPY_H4,USDJPY,H4,ema_fast,-0.05360009246062083,0.5469026548672566,149.49650750876495,6781
