path,name,extension,size_mb,modified_at,category
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURGBP_M30_OMNIS_CORE.pkl,EURGBP_M30_OMNIS_CORE.pkl,.pkl,0.564,2026-03-27T15:54:26.843424797,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDUSD_M15_trend_xgboost.pkl,AUDUSD_M15_trend_xgboost.pkl,.pkl,0.564,2026-03-27T15:52:04.939059973,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURGBP_M30_trend_xgboost.pkl,EURGBP_M30_trend_xgboost.pkl,.pkl,0.564,2026-03-27T15:52:14.911216497,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDJPY_H1_OMNIS_CORE.pkl,AUDJPY_H1_OMNIS_CORE.pkl,.pkl,0.563,2026-03-27T15:54:12.181623936,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDJPY_H1_trend_xgboost.pkl,AUDJPY_H1_trend_xgboost.pkl,.pkl,0.563,2026-03-27T15:51:59.066195488,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDJPY_M15_OMNIS_CORE.pkl,AUDJPY_M15_OMNIS_CORE.pkl,.pkl,0.562,2026-03-27T15:54:13.455997467,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDJPY_M15_trend_xgboost.pkl,AUDJPY_M15_trend_xgboost.pkl,.pkl,0.562,2026-03-27T15:52:00.495523453,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURJPY_M15_OMNIS_CORE.pkl,EURJPY_M15_OMNIS_CORE.pkl,.pkl,0.558,2026-03-27T15:54:31.389454126,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURJPY_M15_trend_xgboost.pkl,EURJPY_M15_trend_xgboost.pkl,.pkl,0.558,2026-03-27T15:52:25.655630112,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURJPY_H4_OMNIS_CORE.pkl,EURJPY_H4_OMNIS_CORE.pkl,.pkl,0.557,2026-03-27T15:54:30.023116827,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\NZDUSD_M5_OMNIS_CORE.pkl,NZDUSD_M5_OMNIS_CORE.pkl,.pkl,0.557,2026-03-27T15:55:05.606988668,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCAD_M5_OMNIS_CORE.pkl,USDCAD_M5_OMNIS_CORE.pkl,.pkl,0.557,2026-03-27T15:55:13.888762712,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCHF_H4_OMNIS_CORE.pkl,USDCHF_H4_OMNIS_CORE.pkl,.pkl,0.557,2026-03-27T15:55:14.732169867,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURJPY_H4_trend_xgboost.pkl,EURJPY_H4_trend_xgboost.pkl,.pkl,0.557,2026-03-27T15:52:22.722942591,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPUSD_H1_OMNIS_CORE.pkl,GBPUSD_H1_OMNIS_CORE.pkl,.pkl,0.556,2026-03-27T15:54:51.275141716,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPUSD_H1_trend_xgboost.pkl,GBPUSD_H1_trend_xgboost.pkl,.pkl,0.556,2026-03-27T15:52:57.852358341,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCAD_H1_OMNIS_CORE.pkl,USDCAD_H1_OMNIS_CORE.pkl,.pkl,0.555,2026-03-27T15:55:06.147867203,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURUSD_M5_OMNIS_CORE.pkl,EURUSD_M5_OMNIS_CORE.pkl,.pkl,0.553,2026-03-27T15:54:46.825990915,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURUSD_M5_trend_xgboost.pkl,EURUSD_M5_trend_xgboost.pkl,.pkl,0.553,2026-03-27T15:52:48.924890041,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPJPY_H1_OMNIS_CORE.pkl,GBPJPY_H1_OMNIS_CORE.pkl,.pkl,0.552,2026-03-27T15:54:47.237275362,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPJPY_H1_trend_xgboost.pkl,GBPJPY_H1_trend_xgboost.pkl,.pkl,0.552,2026-03-27T15:52:49.595313787,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCHF_H1_OMNIS_CORE.pkl,USDCHF_H1_OMNIS_CORE.pkl,.pkl,0.551,2026-03-27T15:55:14.380630016,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURUSD_H1_OMNIS_CORE.pkl,EURUSD_H1_OMNIS_CORE.pkl,.pkl,0.55,2026-03-27T15:54:37.045666695,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURUSD_H1_trend_xgboost.pkl,EURUSD_H1_trend_xgboost.pkl,.pkl,0.55,2026-03-27T15:52:35.269199371,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPJPY_M5_OMNIS_CORE.pkl,GBPJPY_M5_OMNIS_CORE.pkl,.pkl,0.548,2026-03-27T15:54:50.848803520,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPJPY_M5_trend_xgboost.pkl,GBPJPY_M5_trend_xgboost.pkl,.pkl,0.548,2026-03-27T15:52:57.133572817,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCAD_M15_OMNIS_CORE.pkl,USDCAD_M15_OMNIS_CORE.pkl,.pkl,0.547,2026-03-27T15:55:10.058831215,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDJPY_M30_OMNIS_CORE.pkl,AUDJPY_M30_OMNIS_CORE.pkl,.pkl,0.546,2026-03-27T15:54:14.029073954,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDJPY_M30_trend_xgboost.pkl,AUDJPY_M30_trend_xgboost.pkl,.pkl,0.546,2026-03-27T15:52:01.156209230,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURGBP_M5_OMNIS_CORE.pkl,EURGBP_M5_OMNIS_CORE.pkl,.pkl,0.544,2026-03-27T15:54:28.628131390,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURGBP_M5_trend_xgboost.pkl,EURGBP_M5_trend_xgboost.pkl,.pkl,0.544,2026-03-27T15:52:18.624120951,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCAD_H4_OMNIS_CORE.pkl,USDCAD_H4_OMNIS_CORE.pkl,.pkl,0.541,2026-03-27T15:55:06.584679604,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURGBP_H1_OMNIS_CORE.pkl,EURGBP_H1_OMNIS_CORE.pkl,.pkl,0.54,2026-03-27T15:54:24.746154785,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURGBP_H1_trend_xgboost.pkl,EURGBP_H1_trend_xgboost.pkl,.pkl,0.54,2026-03-27T15:52:12.701571703,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURGBP_H4_OMNIS_CORE.pkl,EURGBP_H4_OMNIS_CORE.pkl,.pkl,0.535,2026-03-27T15:54:25.079425573,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCHF_M15_OMNIS_CORE.pkl,USDCHF_M15_OMNIS_CORE.pkl,.pkl,0.535,2026-03-27T15:55:18.206379890,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURGBP_H4_trend_xgboost.pkl,EURGBP_H4_trend_xgboost.pkl,.pkl,0.535,2026-03-27T15:52:13.036571026,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDUSD_M30_OMNIS_CORE.pkl,AUDUSD_M30_OMNIS_CORE.pkl,.pkl,0.533,2026-03-27T15:54:17.974634409,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPUSD_H4_OMNIS_CORE.pkl,GBPUSD_H4_OMNIS_CORE.pkl,.pkl,0.533,2026-03-27T15:54:51.610403061,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDUSD_M30_trend_xgboost.pkl,AUDUSD_M30_trend_xgboost.pkl,.pkl,0.533,2026-03-27T15:52:05.590369940,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPUSD_H4_trend_xgboost.pkl,GBPUSD_H4_trend_xgboost.pkl,.pkl,0.533,2026-03-27T15:52:58.316997290,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDUSD_H4_OMNIS_CORE.pkl,AUDUSD_H4_OMNIS_CORE.pkl,.pkl,0.532,2026-03-27T15:54:16.496408463,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURCHF_H4_OMNIS_CORE.pkl,EURCHF_H4_OMNIS_CORE.pkl,.pkl,0.532,2026-03-27T15:54:20.626094818,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDUSD_H4_trend_xgboost.pkl,AUDUSD_H4_trend_xgboost.pkl,.pkl,0.532,2026-03-27T15:52:04.024081707,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURCHF_H4_trend_xgboost.pkl,EURCHF_H4_trend_xgboost.pkl,.pkl,0.532,2026-03-27T15:52:08.441796541,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURJPY_H1_OMNIS_CORE.pkl,EURJPY_H1_OMNIS_CORE.pkl,.pkl,0.53,2026-03-27T15:54:29.352354527,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPUSD_M30_OMNIS_CORE.pkl,GBPUSD_M30_OMNIS_CORE.pkl,.pkl,0.53,2026-03-27T15:54:53.164731979,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\NZDUSD_H4_OMNIS_CORE.pkl,NZDUSD_H4_OMNIS_CORE.pkl,.pkl,0.53,2026-03-27T15:54:55.786012173,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURJPY_H1_trend_xgboost.pkl,EURJPY_H1_trend_xgboost.pkl,.pkl,0.53,2026-03-27T15:52:21.413466215,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPUSD_M30_trend_xgboost.pkl,GBPUSD_M30_trend_xgboost.pkl,.pkl,0.53,2026-03-27T15:53:01.212598562,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPJPY_M15_OMNIS_CORE.pkl,GBPJPY_M15_OMNIS_CORE.pkl,.pkl,0.529,2026-03-27T15:54:48.545339108,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPJPY_M15_trend_xgboost.pkl,GBPJPY_M15_trend_xgboost.pkl,.pkl,0.529,2026-03-27T15:52:51.418417454,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\NZDUSD_M30_OMNIS_CORE.pkl,NZDUSD_M30_OMNIS_CORE.pkl,.pkl,0.527,2026-03-27T15:55:03.265096903,unknown
BACKUP\omnis_backup_\models\meta\risk_model.pkl,risk_model.pkl,.pkl,0.525,2026-02-27T18:06:31.754753590,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPJPY_H4_OMNIS_CORE.pkl,GBPJPY_H4_OMNIS_CORE.pkl,.pkl,0.522,2026-03-27T15:54:47.595393896,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPJPY_H4_trend_xgboost.pkl,GBPJPY_H4_trend_xgboost.pkl,.pkl,0.522,2026-03-27T15:52:49.989180803,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPUSD_M15_OMNIS_CORE.pkl,GBPUSD_M15_OMNIS_CORE.pkl,.pkl,0.521,2026-03-27T15:54:52.541432381,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPUSD_M15_trend_xgboost.pkl,GBPUSD_M15_trend_xgboost.pkl,.pkl,0.521,2026-03-27T15:53:00.081237555,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDUSD_H1_OMNIS_CORE.pkl,AUDUSD_H1_OMNIS_CORE.pkl,.pkl,0.52,2026-03-27T15:54:16.214061499,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\NZDUSD_M15_OMNIS_CORE.pkl,NZDUSD_M15_OMNIS_CORE.pkl,.pkl,0.52,2026-03-27T15:55:02.361668587,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDUSD_H1_trend_xgboost.pkl,AUDUSD_H1_trend_xgboost.pkl,.pkl,0.52,2026-03-27T15:52:03.746723890,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURCHF_M15_OMNIS_CORE.pkl,EURCHF_M15_OMNIS_CORE.pkl,.pkl,0.519,2026-03-27T15:54:21.640403986,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURCHF_M15_trend_xgboost.pkl,EURCHF_M15_trend_xgboost.pkl,.pkl,0.519,2026-03-27T15:52:09.494907379,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCHF_M30_OMNIS_CORE.pkl,USDCHF_M30_OMNIS_CORE.pkl,.pkl,0.514,2026-03-27T15:55:18.945515156,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\NZDUSD_H1_OMNIS_CORE.pkl,NZDUSD_H1_OMNIS_CORE.pkl,.pkl,0.512,2026-03-27T15:54:55.434733629,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURJPY_M30_OMNIS_CORE.pkl,EURJPY_M30_OMNIS_CORE.pkl,.pkl,0.51,2026-03-27T15:54:32.323736429,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPJPY_M30_OMNIS_CORE.pkl,GBPJPY_M30_OMNIS_CORE.pkl,.pkl,0.51,2026-03-27T15:54:49.162230730,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDJPY_H1_OMNIS_CORE.pkl,USDJPY_H1_OMNIS_CORE.pkl,.pkl,0.51,2026-03-27T15:55:23.519118309,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURJPY_M30_trend_xgboost.pkl,EURJPY_M30_trend_xgboost.pkl,.pkl,0.51,2026-03-27T15:52:28.554271460,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\GBPJPY_M30_trend_xgboost.pkl,GBPJPY_M30_trend_xgboost.pkl,.pkl,0.51,2026-03-27T15:52:54.031129122,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURUSD_H4_OMNIS_CORE.pkl,EURUSD_H4_OMNIS_CORE.pkl,.pkl,0.508,2026-03-27T15:54:38.013786554,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURUSD_H4_trend_xgboost.pkl,EURUSD_H4_trend_xgboost.pkl,.pkl,0.508,2026-03-27T15:52:38.125190020,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURCHF_H1_OMNIS_CORE.pkl,EURCHF_H1_OMNIS_CORE.pkl,.pkl,0.504,2026-03-27T15:54:20.288345098,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURCHF_H1_trend_xgboost.pkl,EURCHF_H1_trend_xgboost.pkl,.pkl,0.504,2026-03-27T15:52:08.095176458,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDJPY_H4_OMNIS_CORE.pkl,USDJPY_H4_OMNIS_CORE.pkl,.pkl,0.501,2026-03-27T15:55:23.920780659,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDJPY_H4_OMNIS_CORE.pkl,AUDJPY_H4_OMNIS_CORE.pkl,.pkl,0.492,2026-03-27T15:54:12.437973022,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDJPY_H4_trend_xgboost.pkl,AUDJPY_H4_trend_xgboost.pkl,.pkl,0.492,2026-03-27T15:51:59.358724833,unknown
BACKUP\omnis_backup_\models\meta\backup_before_improvements\risk_model.pkl,risk_model.pkl,.pkl,0.403,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\backup\risk_model.pkl,risk_model.pkl,.pkl,0.403,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\backup2\risk_model.pkl,risk_model.pkl,.pkl,0.4,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pullback_hunter_gradient_boosting.pkl,pullback_hunter_gradient_boosting.pkl,.pkl,0.358,2026-03-22T12:45:38.565125465,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\zone_mapper_gradient_boosting.pkl,zone_mapper_gradient_boosting.pkl,.pkl,0.346,2026-03-22T12:45:25.424987316,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ichimoku_expert_gradient_boosting.pkl,ichimoku_expert_gradient_boosting.pkl,.pkl,0.329,2026-03-22T12:46:51.277231216,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stats_quant_gradient_boosting.pkl,stats_quant_gradient_boosting.pkl,.pkl,0.322,2026-03-22T12:46:17.451430559,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\fibonacci_expert_gradient_boosting.pkl,fibonacci_expert_gradient_boosting.pkl,.pkl,0.32,2026-03-22T12:46:46.471249819,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\swing_expert_gradient_boosting.pkl,swing_expert_gradient_boosting.pkl,.pkl,0.315,2026-03-22T12:47:21.340273619,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\trend_master_gradient_boosting.pkl,trend_master_gradient_boosting.pkl,.pkl,0.315,2026-03-22T12:45:00.668576717,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volume_expert_gradient_boosting.pkl,volume_expert_gradient_boosting.pkl,.pkl,0.305,2026-03-22T12:47:26.683508158,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volatility_gauge_gradient_boosting.pkl,volatility_gauge_gradient_boosting.pkl,.pkl,0.304,2026-03-22T12:45:17.171163797,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\microstructure_expert_gradient_boosting.pkl,microstructure_expert_gradient_boosting.pkl,.pkl,0.303,2026-03-22T12:47:02.463371515,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\correlation_expert_gradient_boosting.pkl,correlation_expert_gradient_boosting.pkl,.pkl,0.29,2026-03-22T12:46:43.955939293,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\risk_guardian_gradient_boosting.pkl,risk_guardian_gradient_boosting.pkl,.pkl,0.29,2026-03-22T12:45:55.548160791,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\flow_aggressor_gradient_boosting.pkl,flow_aggressor_gradient_boosting.pkl,.pkl,0.288,2026-03-22T12:45:47.654922962,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\exhaustion_detector_gradient_boosting.pkl,exhaustion_detector_gradient_boosting.pkl,.pkl,0.287,2026-03-22T12:46:02.351466179,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stochastic_expert_gradient_boosting.pkl,stochastic_expert_gradient_boosting.pkl,.pkl,0.287,2026-03-22T12:47:16.834993124,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pattern_trigger_gradient_boosting.pkl,pattern_trigger_gradient_boosting.pkl,.pkl,0.286,2026-03-22T12:44:45.280548811,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\momentum_expert_gradient_boosting.pkl,momentum_expert_gradient_boosting.pkl,.pkl,0.284,2026-03-22T12:47:11.068361521,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\market_microstructure_expert_gradient_boosting.pkl,market_microstructure_expert_gradient_boosting.pkl,.pkl,0.277,2026-03-22T12:46:54.220198393,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ml_expert_gradient_boosting.pkl,ml_expert_gradient_boosting.pkl,.pkl,0.272,2026-03-22T12:47:04.866614819,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_gradient_boosting.pkl,candlestick_expert_gradient_boosting.pkl,.pkl,0.268,2026-03-22T12:46:21.629516840,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPJPY_M5_trend_xgboost.pkl,GBPJPY_M5_trend_xgboost.pkl,.pkl,0.267,2026-03-27T01:59:41.384518385,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURUSD_M30_trend_xgboost.pkl,EURUSD_M30_trend_xgboost.pkl,.pkl,0.265,2026-03-27T01:55:59.769841909,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCAD_M5_trend_xgboost.pkl,EURCAD_M5_trend_xgboost.pkl,.pkl,0.264,2026-03-27T01:46:08.269146442,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\BTCUSD_M5_trend_xgboost.pkl,BTCUSD_M5_trend_xgboost.pkl,.pkl,0.262,2026-03-27T01:42:35.176049709,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDJPY_M5_trend_xgboost.pkl,AUDJPY_M5_trend_xgboost.pkl,.pkl,0.261,2026-03-27T01:39:08.920231581,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURGBP_M5_trend_xgboost.pkl,EURGBP_M5_trend_xgboost.pkl,.pkl,0.261,2026-03-27T01:49:07.327958345,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPUSD_M5_trend_xgboost.pkl,GBPUSD_M5_trend_xgboost.pkl,.pkl,0.261,2026-03-27T02:02:24.411313295,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCAD_M5_trend_xgboost.pkl,USDCAD_M5_trend_xgboost.pkl,.pkl,0.261,2026-03-27T02:10:04.670776606,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURJPY_M5_trend_xgboost.pkl,EURJPY_M5_trend_xgboost.pkl,.pkl,0.26,2026-03-27T01:51:18.002914429,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURUSD_H1_trend_xgboost.pkl,EURUSD_H1_trend_xgboost.pkl,.pkl,0.26,2026-03-27T01:52:33.739497662,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURUSD_M5_trend_xgboost.pkl,EURUSD_M5_trend_xgboost.pkl,.pkl,0.26,2026-03-27T01:57:13.367039442,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDJPY_M5_trend_xgboost.pkl,USDJPY_M5_trend_xgboost.pkl,.pkl,0.26,2026-03-27T02:14:52.878154516,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURUSD_M15_trend_xgboost.pkl,EURUSD_M15_trend_xgboost.pkl,.pkl,0.259,2026-03-27T01:54:38.834159613,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCHF_M5_trend_xgboost.pkl,USDCHF_M5_trend_xgboost.pkl,.pkl,0.259,2026-03-27T02:12:34.343577385,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\ETHUSD_M5_trend_xgboost.pkl,ETHUSD_M5_trend_xgboost.pkl,.pkl,0.258,2026-03-27T01:44:30.466294289,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCHF_M5_trend_xgboost.pkl,EURCHF_M5_trend_xgboost.pkl,.pkl,0.258,2026-03-27T01:47:34.065776825,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\NZDUSD_M5_trend_xgboost.pkl,NZDUSD_M5_trend_xgboost.pkl,.pkl,0.258,2026-03-27T02:07:32.917637110,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCHF_M15_trend_xgboost.pkl,USDCHF_M15_trend_xgboost.pkl,.pkl,0.258,2026-03-27T02:11:02.595857382,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDUSD_M15_trend_xgboost.pkl,AUDUSD_M15_trend_xgboost.pkl,.pkl,0.256,2026-03-27T01:39:31.409364939,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDUSD_M5_trend_xgboost.pkl,AUDUSD_M5_trend_xgboost.pkl,.pkl,0.255,2026-03-27T01:40:21.435172319,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPUSD_M15_trend_xgboost.pkl,GBPUSD_M15_trend_xgboost.pkl,.pkl,0.255,2026-03-27T02:00:34.518283367,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GOLD_M15_trend_xgboost.pkl,GOLD_M15_trend_xgboost.pkl,.pkl,0.255,2026-03-27T02:03:29.959787130,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GOLD_M5_trend_xgboost.pkl,GOLD_M5_trend_xgboost.pkl,.pkl,0.255,2026-03-27T02:05:25.189121485,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDJPY_M15_trend_xgboost.pkl,AUDJPY_M15_trend_xgboost.pkl,.pkl,0.254,2026-03-27T01:38:17.409640789,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\BTCUSD_M15_trend_xgboost.pkl,BTCUSD_M15_trend_xgboost.pkl,.pkl,0.254,2026-03-27T01:41:20.544919014,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPJPY_M15_trend_xgboost.pkl,GBPJPY_M15_trend_xgboost.pkl,.pkl,0.253,2026-03-27T01:57:58.479076385,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCAD_M15_trend_xgboost.pkl,EURCAD_M15_trend_xgboost.pkl,.pkl,0.252,2026-03-27T01:45:05.559461355,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCAD_M15_trend_xgboost.pkl,USDCAD_M15_trend_xgboost.pkl,.pkl,0.252,2026-03-27T02:08:24.521268128,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\ETHUSD_M30_trend_xgboost.pkl,ETHUSD_M30_trend_xgboost.pkl,.pkl,0.251,2026-03-27T01:43:32.240915537,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\ETHUSD_M15_trend_xgboost.pkl,ETHUSD_M15_trend_xgboost.pkl,.pkl,0.25,2026-03-27T01:43:19.165076017,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCHF_M15_trend_xgboost.pkl,EURCHF_M15_trend_xgboost.pkl,.pkl,0.25,2026-03-27T01:46:41.044678688,unknown
